ID,PartySubTypeID,DistinctPartyRef,PartyTypeID,PartyType
18286,3,18286,2,Entity
18287,3,18287,2,Entity
18288,3,18288,2,Entity
18291,3,18291,2,Entity
18293,3,18293,2,Entity
18295,3,18295,2,Entity
18299,3,18299,2,Entity
18302,4,18302,1,Individual
18303,4,18303,1,Individual
18304,3,18304,2,Entity
18305,3,18305,2,Entity
18306,3,18306,2,Entity
18307,4,18307,1,Individual
18308,3,18308,2,Entity
18309,3,18309,2,Entity
18310,4,18310,1,Individual
18311,3,18311,2,Entity
18313,4,18313,1,Individual
18314,4,18314,1,Individual
18315,3,18315,2,Entity
18316,4,18316,1,Individual
18317,3,18317,2,Entity
18318,3,18318,2,Entity
18319,3,18319,2,Entity
18320,3,18320,2,Entity
18321,3,18321,2,Entity
18322,3,18322,2,Entity
18323,4,18323,1,Individual
18325,3,18325,2,Entity
18328,3,18328,2,Entity
18329,3,18329,2,Entity
18330,4,18330,1,Individual
18331,4,18331,1,Individual
18332,4,18332,1,Individual
18333,4,18333,1,Individual
18334,3,18334,2,Entity
18335,3,18335,2,Entity
18336,1,18336,4,Transport
18337,1,18337,4,Transport
18338,1,18338,4,Transport
18339,1,18339,4,Transport
18340,1,18340,4,Transport
18341,1,18341,4,Transport
18342,1,18342,4,Transport
18343,3,18343,2,Entity
18344,4,18344,1,Individual
18345,3,18345,2,Entity
18346,1,18346,4,Transport
18347,4,18347,1,Individual
18348,4,18348,1,Individual
18349,4,18349,1,Individual
18367,3,18367,2,Entity
18368,3,18368,2,Entity
18369,3,18369,2,Entity
18370,3,18370,2,Entity
18371,3,18371,2,Entity
18372,4,18372,1,Individual
18413,3,18413,2,Entity
18427,4,18427,1,Individual
18428,4,18428,1,Individual
18429,4,18429,1,Individual
18430,3,18430,2,Entity
18431,3,18431,2,Entity
18447,4,18447,1,Individual
18527,4,18527,1,Individual
18528,4,18528,1,Individual
18529,4,18529,1,Individual
18530,4,18530,1,Individual
18531,4,18531,1,Individual
18533,4,18533,1,Individual
18535,4,18535,1,Individual
18536,3,18536,2,Entity
18539,3,18539,2,Entity
18547,4,18547,1,Individual
18552,4,18552,1,Individual
18553,3,18553,2,Entity
18554,4,18554,1,Individual
18555,4,18555,1,Individual
18556,4,18556,1,Individual
18557,4,18557,1,Individual
18558,4,18558,1,Individual
18559,4,18559,1,Individual
18568,3,18568,2,Entity
18570,4,18570,1,Individual
18571,4,18571,1,Individual
18572,3,18572,2,Entity
18588,4,18588,1,Individual
18589,4,18589,1,Individual
18590,4,18590,1,Individual
18591,4,18591,1,Individual
18592,4,18592,1,Individual
18593,4,18593,1,Individual
18594,4,18594,1,Individual
18595,4,18595,1,Individual
18596,4,18596,1,Individual
18600,4,18600,1,Individual
18601,4,18601,1,Individual
18602,4,18602,1,Individual
18603,4,18603,1,Individual
18617,4,18617,1,Individual
18619,4,18619,1,Individual
18620,4,18620,1,Individual
18621,4,18621,1,Individual
18628,3,18628,2,Entity
18629,4,18629,1,Individual
18630,4,18630,1,Individual
18631,3,18631,2,Entity
18632,4,18632,1,Individual
18633,4,18633,1,Individual
18634,4,18634,1,Individual
18635,4,18635,1,Individual
18636,3,18636,2,Entity
18637,4,18637,1,Individual
18640,4,18640,1,Individual
18642,4,18642,1,Individual
18643,4,18643,1,Individual
18644,3,18644,2,Entity
18645,4,18645,1,Individual
18646,4,18646,1,Individual
18647,3,18647,2,Entity
18648,4,18648,1,Individual
18650,4,18650,1,Individual
18651,4,18651,1,Individual
18652,4,18652,1,Individual
18654,3,18654,2,Entity
18655,4,18655,1,Individual
18656,4,18656,1,Individual
18657,4,18657,1,Individual
18658,4,18658,1,Individual
18659,4,18659,1,Individual
18660,4,18660,1,Individual
18661,3,18661,2,Entity
18668,4,18668,1,Individual
18669,3,18669,2,Entity
18688,4,18688,1,Individual
18708,3,18708,2,Entity
18709,3,18709,2,Entity
18710,3,18710,2,Entity
18714,3,18714,2,Entity
18715,3,18715,2,Entity
18716,3,18716,2,Entity
18721,3,18721,2,Entity
18722,3,18722,2,Entity
18723,3,18723,2,Entity
18724,3,18724,2,Entity
18725,3,18725,2,Entity
18726,3,18726,2,Entity
18729,3,18729,2,Entity
18730,3,18730,2,Entity
18731,3,18731,2,Entity
18733,3,18733,2,Entity
18734,3,18734,2,Entity
18735,3,18735,2,Entity
18736,3,18736,2,Entity
18737,3,18737,2,Entity
18739,3,18739,2,Entity
18740,3,18740,2,Entity
18741,3,18741,2,Entity
18743,3,18743,2,Entity
18744,3,18744,2,Entity
18748,3,18748,2,Entity
18749,3,18749,2,Entity
18750,3,18750,2,Entity
18751,3,18751,2,Entity
18753,3,18753,2,Entity
18769,3,18769,2,Entity
18770,3,18770,2,Entity
18772,3,18772,2,Entity
18774,3,18774,2,Entity
18779,3,18779,2,Entity
18782,3,18782,2,Entity
18784,3,18784,2,Entity
18788,3,18788,2,Entity
18795,3,18795,2,Entity
18820,3,18820,2,Entity
18821,3,18821,2,Entity
18822,3,18822,2,Entity
18823,3,18823,2,Entity
18824,3,18824,2,Entity
18825,3,18825,2,Entity
18826,3,18826,2,Entity
18828,3,18828,2,Entity
18848,4,18848,1,Individual
18868,3,18868,2,Entity
18888,3,18888,2,Entity
18928,3,18928,2,Entity
18929,3,18929,2,Entity
18930,4,18930,1,Individual
18931,3,18931,2,Entity
18932,4,18932,1,Individual
18933,3,18933,2,Entity
18939,3,18939,2,Entity
18940,4,18940,1,Individual
18941,4,18941,1,Individual
18942,4,18942,1,Individual
18943,4,18943,1,Individual
18944,4,18944,1,Individual
18950,3,18950,2,Entity
18951,3,18951,2,Entity
18952,3,18952,2,Entity
18953,3,18953,2,Entity
18954,3,18954,2,Entity
18955,3,18955,2,Entity
18956,3,18956,2,Entity
18957,4,18957,1,Individual
18958,4,18958,1,Individual
18959,4,18959,1,Individual
18960,4,18960,1,Individual
18961,3,18961,2,Entity
18962,3,18962,2,Entity
18963,4,18963,1,Individual
18964,3,18964,2,Entity
18965,3,18965,2,Entity
18966,3,18966,2,Entity
18969,4,18969,1,Individual
18970,4,18970,1,Individual
18971,4,18971,1,Individual
18988,4,18988,1,Individual
18989,4,18989,1,Individual
18990,4,18990,1,Individual
18991,3,18991,2,Entity
18992,3,18992,2,Entity
18993,3,18993,2,Entity
18994,3,18994,2,Entity
18995,3,18995,2,Entity
18996,4,18996,1,Individual
18997,3,18997,2,Entity
19008,4,19008,1,Individual
19028,3,19028,2,Entity
19029,4,19029,1,Individual
19030,4,19030,1,Individual
19031,3,19031,2,Entity
19032,3,19032,2,Entity
19033,3,19033,2,Entity
19034,3,19034,2,Entity
19035,4,19035,1,Individual
19036,3,19036,2,Entity
19037,3,19037,2,Entity
19038,3,19038,2,Entity
19040,3,19040,2,Entity
19041,4,19041,1,Individual
19043,4,19043,1,Individual
19044,3,19044,2,Entity
19045,3,19045,2,Entity
19046,3,19046,2,Entity
19047,3,19047,2,Entity
19048,3,19048,2,Entity
19053,4,19053,1,Individual
19099,4,19099,1,Individual
19100,3,19100,2,Entity
19128,4,19128,1,Individual
19129,4,19129,1,Individual
19130,4,19130,1,Individual
19133,4,19133,1,Individual
19134,3,19134,2,Entity
19135,4,19135,1,Individual
19136,4,19136,1,Individual
19138,4,19138,1,Individual
19139,4,19139,1,Individual
19140,4,19140,1,Individual
19141,4,19141,1,Individual
19142,4,19142,1,Individual
19144,3,19144,2,Entity
19146,3,19146,2,Entity
19147,3,19147,2,Entity
19149,3,19149,2,Entity
19150,3,19150,2,Entity
19151,3,19151,2,Entity
19155,3,19155,2,Entity
19156,3,19156,2,Entity
19157,3,19157,2,Entity
19158,3,19158,2,Entity
19159,3,19159,2,Entity
19161,3,19161,2,Entity
19162,3,19162,2,Entity
19165,3,19165,2,Entity
19167,3,19167,2,Entity
19168,3,19168,2,Entity
19170,3,19170,2,Entity
19172,3,19172,2,Entity
19174,3,19174,2,Entity
19175,3,19175,2,Entity
19176,3,19176,2,Entity
19178,3,19178,2,Entity
19179,3,19179,2,Entity
19180,3,19180,2,Entity
19182,3,19182,2,Entity
19183,3,19183,2,Entity
19184,3,19184,2,Entity
19186,3,19186,2,Entity
19187,3,19187,2,Entity
19188,3,19188,2,Entity
19190,3,19190,2,Entity
19193,3,19193,2,Entity
19194,3,19194,2,Entity
19195,3,19195,2,Entity
19198,3,19198,2,Entity
19199,3,19199,2,Entity
19202,3,19202,2,Entity
19228,4,19228,1,Individual
19229,4,19229,1,Individual
19230,4,19230,1,Individual
19231,4,19231,1,Individual
19232,4,19232,1,Individual
19233,4,19233,1,Individual
19234,4,19234,1,Individual
19237,4,19237,1,Individual
19249,3,19249,2,Entity
19250,4,19250,1,Individual
19251,4,19251,1,Individual
19252,4,19252,1,Individual
19253,3,19253,2,Entity
19254,3,19254,2,Entity
19268,4,19268,1,Individual
19272,4,19272,1,Individual
19273,4,19273,1,Individual
19274,4,19274,1,Individual
19276,3,19276,2,Entity
19308,3,19308,2,Entity
19328,4,19328,1,Individual
19348,4,19348,1,Individual
19388,4,19388,1,Individual
19389,4,19389,1,Individual
19390,3,19390,2,Entity
19391,4,19391,1,Individual
19408,4,19408,1,Individual
19428,4,19428,1,Individual
19429,3,19429,2,Entity
19448,4,19448,1,Individual
19449,4,19449,1,Individual
19450,4,19450,1,Individual
19488,4,19488,1,Individual
19489,3,19489,2,Entity
19490,3,19490,2,Entity
19491,4,19491,1,Individual
19492,3,19492,2,Entity
19493,3,19493,2,Entity
19494,4,19494,1,Individual
19496,4,19496,1,Individual
19497,4,19497,1,Individual
19498,4,19498,1,Individual
19499,4,19499,1,Individual
19508,3,19508,2,Entity
19509,3,19509,2,Entity
19528,3,19528,2,Entity
19529,4,19529,1,Individual
19530,3,19530,2,Entity
19531,4,19531,1,Individual
19532,4,19532,1,Individual
19533,4,19533,1,Individual
19534,4,19534,1,Individual
19535,4,19535,1,Individual
19536,4,19536,1,Individual
19569,3,19569,2,Entity
19570,1,19570,4,Transport
19571,3,19571,2,Entity
19572,1,19572,4,Transport
19573,1,19573,4,Transport
19574,3,19574,2,Entity
19575,1,19575,4,Transport
19576,3,19576,2,Entity
19577,1,19577,4,Transport
19578,1,19578,4,Transport
19579,3,19579,2,Entity
19580,3,19580,2,Entity
19581,3,19581,2,Entity
19582,1,19582,4,Transport
19583,3,19583,2,Entity
19584,1,19584,4,Transport
19585,1,19585,4,Transport
19586,3,19586,2,Entity
19587,3,19587,2,Entity
19588,1,19588,4,Transport
19589,1,19589,4,Transport
19590,1,19590,4,Transport
19591,1,19591,4,Transport
19592,1,19592,4,Transport
19593,1,19593,4,Transport
19594,1,19594,4,Transport
19595,1,19595,4,Transport
19596,1,19596,4,Transport
19597,1,19597,4,Transport
19598,1,19598,4,Transport
19599,4,19599,1,Individual
19600,4,19600,1,Individual
19609,4,19609,1,Individual
19610,4,19610,1,Individual
19611,3,19611,2,Entity
19612,3,19612,2,Entity
19613,3,19613,2,Entity
19629,3,19629,2,Entity
19630,3,19630,2,Entity
19653,3,19653,2,Entity
19669,4,19669,1,Individual
19671,4,19671,1,Individual
19679,3,19679,2,Entity
19680,4,19680,1,Individual
19682,3,19682,2,Entity
19689,4,19689,1,Individual
19709,3,19709,2,Entity
19710,4,19710,1,Individual
19711,3,19711,2,Entity
19712,3,19712,2,Entity
19713,4,19713,1,Individual
19714,3,19714,2,Entity
19715,3,19715,2,Entity
19716,3,19716,2,Entity
19729,4,19729,1,Individual
19730,3,19730,2,Entity
19731,3,19731,2,Entity
19732,3,19732,2,Entity
19733,3,19733,2,Entity
19734,3,19734,2,Entity
19769,4,19769,1,Individual
19789,3,19789,2,Entity
19790,3,19790,2,Entity
19791,4,19791,1,Individual
19792,4,19792,1,Individual
19793,4,19793,1,Individual
19809,4,19809,1,Individual
19811,4,19811,1,Individual
19829,4,19829,1,Individual
19849,4,19849,1,Individual
19850,4,19850,1,Individual
19869,4,19869,1,Individual
19889,3,19889,2,Entity
19890,3,19890,2,Entity
19891,4,19891,1,Individual
19892,3,19892,2,Entity
19909,4,19909,1,Individual
19910,4,19910,1,Individual
19911,4,19911,1,Individual
19912,4,19912,1,Individual
19929,4,19929,1,Individual
19930,4,19930,1,Individual
19931,4,19931,1,Individual
19932,4,19932,1,Individual
19936,3,19936,2,Entity
19937,3,19937,2,Entity
19938,3,19938,2,Entity
19939,3,19939,2,Entity
19940,3,19940,2,Entity
19941,3,19941,2,Entity
19949,3,19949,2,Entity
19950,3,19950,2,Entity
19969,4,19969,1,Individual
19970,4,19970,1,Individual
19972,3,19972,2,Entity
19973,3,19973,2,Entity
19974,3,19974,2,Entity
19975,3,19975,2,Entity
19991,4,19991,1,Individual
19994,4,19994,1,Individual
20010,3,20010,2,Entity
20029,3,20029,2,Entity
20030,3,20030,2,Entity
20050,4,20050,1,Individual
20069,4,20069,1,Individual
20089,3,20089,2,Entity
20090,3,20090,2,Entity
20109,4,20109,1,Individual
20110,4,20110,1,Individual
20111,4,20111,1,Individual
20112,4,20112,1,Individual
20113,4,20113,1,Individual
20116,4,20116,1,Individual
20118,3,20118,2,Entity
20119,4,20119,1,Individual
20120,4,20120,1,Individual
20121,4,20121,1,Individual
20122,4,20122,1,Individual
20123,3,20123,2,Entity
20124,4,20124,1,Individual
20125,4,20125,1,Individual
20126,4,20126,1,Individual
20127,4,20127,1,Individual
20129,3,20129,2,Entity
20130,4,20130,1,Individual
20131,4,20131,1,Individual
20133,4,20133,1,Individual
20134,4,20134,1,Individual
20137,4,20137,1,Individual
20138,4,20138,1,Individual
20139,4,20139,1,Individual
20140,4,20140,1,Individual
20149,4,20149,1,Individual
20152,4,20152,1,Individual
20156,4,20156,1,Individual
20157,4,20157,1,Individual
20159,3,20159,2,Entity
20160,4,20160,1,Individual
20199,3,20199,2,Entity
20200,3,20200,2,Entity
20201,3,20201,2,Entity
20202,3,20202,2,Entity
20203,3,20203,2,Entity
20205,3,20205,2,Entity
20206,3,20206,2,Entity
20207,3,20207,2,Entity
20208,3,20208,2,Entity
20209,3,20209,2,Entity
20210,3,20210,2,Entity
20211,3,20211,2,Entity
20219,3,20219,2,Entity
20222,4,20222,1,Individual
20223,3,20223,2,Entity
20224,4,20224,1,Individual
20225,4,20225,1,Individual
20226,4,20226,1,Individual
20227,4,20227,1,Individual
20239,4,20239,1,Individual
20240,4,20240,1,Individual
20241,4,20241,1,Individual
20242,4,20242,1,Individual
20243,4,20243,1,Individual
20244,4,20244,1,Individual
20245,4,20245,1,Individual
20246,3,20246,2,Entity
20247,3,20247,2,Entity
20248,3,20248,2,Entity
20250,4,20250,1,Individual
20251,4,20251,1,Individual
20252,3,20252,2,Entity
20253,3,20253,2,Entity
20254,3,20254,2,Entity
20255,3,20255,2,Entity
20256,3,20256,2,Entity
20257,3,20257,2,Entity
20258,3,20258,2,Entity
20259,3,20259,2,Entity
20260,3,20260,2,Entity
20261,3,20261,2,Entity
20262,3,20262,2,Entity
20263,3,20263,2,Entity
20264,3,20264,2,Entity
20272,4,20272,1,Individual
20273,4,20273,1,Individual
20274,4,20274,1,Individual
20275,4,20275,1,Individual
20276,4,20276,1,Individual
20277,4,20277,1,Individual
20278,4,20278,1,Individual
20279,4,20279,1,Individual
20280,4,20280,1,Individual
20281,4,20281,1,Individual
20282,4,20282,1,Individual
20283,3,20283,2,Entity
20284,3,20284,2,Entity
20285,3,20285,2,Entity
20286,3,20286,2,Entity
20287,3,20287,2,Entity
20288,3,20288,2,Entity
20289,3,20289,2,Entity
20290,3,20290,2,Entity
20291,3,20291,2,Entity
20292,3,20292,2,Entity
20293,3,20293,2,Entity
20306,3,20306,2,Entity
20359,4,20359,1,Individual
20360,3,20360,2,Entity
20379,3,20379,2,Entity
20380,3,20380,2,Entity
20381,4,20381,1,Individual
20382,4,20382,1,Individual
20383,4,20383,1,Individual
20419,4,20419,1,Individual
20420,4,20420,1,Individual
20439,4,20439,1,Individual
20440,4,20440,1,Individual
20441,4,20441,1,Individual
20520,3,20520,2,Entity
20521,4,20521,1,Individual
20540,2,20540,4,Transport
20541,2,20541,4,Transport
20542,2,20542,4,Transport
20543,2,20543,4,Transport
20544,2,20544,4,Transport
20545,2,20545,4,Transport
20546,2,20546,4,Transport
20547,2,20547,4,Transport
20548,2,20548,4,Transport
20549,2,20549,4,Transport
20551,2,20551,4,Transport
20552,2,20552,4,Transport
20553,2,20553,4,Transport
20554,2,20554,4,Transport
20555,2,20555,4,Transport
20556,2,20556,4,Transport
20560,3,20560,2,Entity
20561,4,20561,1,Individual
20562,4,20562,1,Individual
20564,3,20564,2,Entity
20565,4,20565,1,Individual
20566,4,20566,1,Individual
20567,4,20567,1,Individual
20568,3,20568,2,Entity
20569,3,20569,2,Entity
20570,3,20570,2,Entity
20571,3,20571,2,Entity
20572,3,20572,2,Entity
20573,3,20573,2,Entity
20574,3,20574,2,Entity
20575,4,20575,1,Individual
20576,4,20576,1,Individual
20577,4,20577,1,Individual
20578,3,20578,2,Entity
20579,3,20579,2,Entity
20580,3,20580,2,Entity
20581,3,20581,2,Entity
20601,4,20601,1,Individual
20602,4,20602,1,Individual
20603,3,20603,2,Entity
20604,4,20604,1,Individual
20620,3,20620,2,Entity
20700,4,20700,1,Individual
20701,4,20701,1,Individual
20720,4,20720,1,Individual
20721,4,20721,1,Individual
20780,4,20780,1,Individual
20820,3,20820,2,Entity
20840,4,20840,1,Individual
20841,4,20841,1,Individual
20861,2,20861,4,Transport
20880,4,20880,1,Individual
20881,4,20881,1,Individual
20882,4,20882,1,Individual
20883,4,20883,1,Individual
20900,4,20900,1,Individual
20901,4,20901,1,Individual
20902,4,20902,1,Individual
20903,4,20903,1,Individual
20904,4,20904,1,Individual
20905,4,20905,1,Individual
20920,4,20920,1,Individual
20921,4,20921,1,Individual
20922,4,20922,1,Individual
20923,4,20923,1,Individual
20924,4,20924,1,Individual
20940,4,20940,1,Individual
20941,4,20941,1,Individual
20942,4,20942,1,Individual
20943,4,20943,1,Individual
20944,4,20944,1,Individual
20945,4,20945,1,Individual
20946,4,20946,1,Individual
20947,4,20947,1,Individual
20948,4,20948,1,Individual
20949,4,20949,1,Individual
20950,4,20950,1,Individual
20951,4,20951,1,Individual
20952,4,20952,1,Individual
20953,4,20953,1,Individual
20954,3,20954,2,Entity
20955,3,20955,2,Entity
20956,3,20956,2,Entity
20957,3,20957,2,Entity
20959,4,20959,1,Individual
20960,3,20960,2,Entity
20961,4,20961,1,Individual
20962,4,20962,1,Individual
20963,4,20963,1,Individual
20964,4,20964,1,Individual
20965,4,20965,1,Individual
20966,4,20966,1,Individual
20967,4,20967,1,Individual
20968,4,20968,1,Individual
20969,4,20969,1,Individual
20980,4,20980,1,Individual
20981,3,20981,2,Entity
20982,4,20982,1,Individual
20994,4,20994,1,Individual
20998,4,20998,1,Individual
20999,4,20999,1,Individual
21000,4,21000,1,Individual
21001,4,21001,1,Individual
21002,4,21002,1,Individual
21003,3,21003,2,Entity
21004,4,21004,1,Individual
21023,3,21023,2,Entity
21024,4,21024,1,Individual
21026,4,21026,1,Individual
21027,4,21027,1,Individual
21028,4,21028,1,Individual
21029,4,21029,1,Individual
21030,4,21030,1,Individual
21031,4,21031,1,Individual
21032,4,21032,1,Individual
21033,4,21033,1,Individual
21034,4,21034,1,Individual
21035,4,21035,1,Individual
21036,4,21036,1,Individual
21038,3,21038,2,Entity
21039,3,21039,2,Entity
21040,3,21040,2,Entity
21042,4,21042,1,Individual
21048,3,21048,2,Entity
21064,4,21064,1,Individual
21065,4,21065,1,Individual
21067,4,21067,1,Individual
21070,4,21070,1,Individual
21071,3,21071,2,Entity
21072,3,21072,2,Entity
21073,3,21073,2,Entity
21074,3,21074,2,Entity
21075,3,21075,2,Entity
21076,3,21076,2,Entity
21077,3,21077,2,Entity
21079,3,21079,2,Entity
21081,3,21081,2,Entity
21083,3,21083,2,Entity
21084,3,21084,2,Entity
21085,3,21085,2,Entity
21086,3,21086,2,Entity
21088,3,21088,2,Entity
21089,3,21089,2,Entity
21090,3,21090,2,Entity
21091,3,21091,2,Entity
21095,3,21095,2,Entity
21096,3,21096,2,Entity
21098,3,21098,2,Entity
21101,3,21101,2,Entity
21103,3,21103,2,Entity
21104,3,21104,2,Entity
21105,3,21105,2,Entity
21106,3,21106,2,Entity
21107,3,21107,2,Entity
21110,3,21110,2,Entity
21113,3,21113,2,Entity
21114,3,21114,2,Entity
21115,1,21115,4,Transport
21116,3,21116,2,Entity
21118,1,21118,4,Transport
21119,3,21119,2,Entity
21121,3,21121,2,Entity
21122,3,21122,2,Entity
21123,4,21123,1,Individual
21124,3,21124,2,Entity
21125,3,21125,2,Entity
21143,4,21143,1,Individual
21144,4,21144,1,Individual
21164,4,21164,1,Individual
21165,4,21165,1,Individual
21166,4,21166,1,Individual
21167,4,21167,1,Individual
21168,4,21168,1,Individual
21169,4,21169,1,Individual
21170,4,21170,1,Individual
21171,4,21171,1,Individual
21183,4,21183,1,Individual
21184,4,21184,1,Individual
21185,4,21185,1,Individual
21186,4,21186,1,Individual
21187,4,21187,1,Individual
21188,4,21188,1,Individual
21203,4,21203,1,Individual
21204,4,21204,1,Individual
21206,3,21206,2,Entity
21207,3,21207,2,Entity
21208,4,21208,1,Individual
21223,4,21223,1,Individual
21224,4,21224,1,Individual
21225,4,21225,1,Individual
21226,4,21226,1,Individual
21228,4,21228,1,Individual
21229,4,21229,1,Individual
21230,4,21230,1,Individual
21243,3,21243,2,Entity
21244,3,21244,2,Entity
21245,3,21245,2,Entity
21246,4,21246,1,Individual
21248,4,21248,1,Individual
21263,4,21263,1,Individual
21264,3,21264,2,Entity
21265,4,21265,1,Individual
21266,4,21266,1,Individual
21283,4,21283,1,Individual
21284,4,21284,1,Individual
21286,4,21286,1,Individual
21287,4,21287,1,Individual
21303,4,21303,1,Individual
21304,4,21304,1,Individual
21305,4,21305,1,Individual
21306,4,21306,1,Individual
21308,3,21308,2,Entity
