ID,FeatureTypeID,ParentRef,FeatureVersionID,ReliabilityID
52411,224,37516,50090,1
52413,626,37516,50092,1
52414,504,37516,50093,1
206125,25,37516,256125,1
52415,164,37517,50094,1
52416,504,37517,50095,1
52417,626,37517,50096,1
52418,13,37517,50097,1
206127,25,37517,256127,1
52419,826,37518,50098,1
52420,504,37518,50099,1
52421,626,37518,50100,1
206129,25,37518,256129,1
206130,25,37518,256130,1
206132,25,37519,256132,1
52422,646,37520,50101,1
206134,25,37520,256134,1
52423,646,37521,50102,1
206136,25,37521,256136,1
52424,646,37522,50103,1
206138,25,37522,256138,1
52425,646,37523,50104,1
206140,25,37523,256140,1
52426,646,37524,50105,1
206142,25,37524,256142,1
52427,646,37525,50106,1
206144,25,37525,256144,1
52428,646,37526,50107,1
206263,25,37526,256263,1
52429,646,37527,50108,1
206147,25,37527,256147,1
52487,8,37577,50166,1
52488,9,37577,50167,1
52489,224,37577,50168,1
52490,10,37577,50169,1
206205,25,37577,256205,1
52615,647,37578,50294,1
52698,646,37578,50377,1
52699,826,37578,50378,1
206207,25,37578,256207,1
52507,8,37596,50186,1560
52508,9,37596,50187,1
52509,10,37596,50188,1
52510,224,37596,50189,1
206243,25,37596,256243,1
52511,8,37616,50190,1
52512,9,37616,50191,1
52514,224,37616,50193,1
53227,10,37616,50906,1
206245,25,37616,256245,1
52515,8,37617,50194,1
52517,9,37617,50196,1
52518,224,37617,50197,1
53228,10,37617,50907,1
206247,25,37617,256247,1
52521,646,37619,50200,1
58298,826,37619,55977,1
58299,647,37619,55978,1
206250,25,37619,256250,1
210799,25,37619,260799,1
52522,646,37620,50201,1
58300,826,37620,55979,1
58301,647,37620,55980,1
206255,25,37620,256255,1
52524,224,37621,50203,1
52525,8,37621,50204,1
52526,11,37621,50205,1
52527,504,37621,50206,1
52528,626,37621,50207,1
64147,10,37621,61826,1
206257,25,37621,256257,1
52582,8,37656,50261,1
52583,224,37656,50262,1
52584,10,37656,50263,1
52585,626,37656,50264,1
52586,504,37656,50265,1
206304,25,37656,256304,1
52587,8,37657,50266,1
52588,224,37657,50267,1
52589,10,37657,50268,1
52590,504,37657,50269,1
52591,626,37657,50270,1
206306,25,37657,256306,1
52592,8,37658,50271,1
52593,224,37658,50272,1
52594,10,37658,50273,1
52595,504,37658,50274,1
52596,626,37658,50275,1
206308,25,37658,256308,1
206310,25,37659,256310,1
206311,25,37659,256311,1
52600,646,37660,50279,1
206313,25,37660,256313,1
52601,646,37661,50280,1
206315,25,37661,256315,1
52602,646,37662,50281,1
206317,25,37662,256317,1
52603,646,37663,50282,1
206319,25,37663,256319,1
52604,646,37664,50283,1
206321,25,37664,256321,1
206322,25,37664,256322,1
52605,646,37665,50284,1
53087,826,37665,50766,1
206324,25,37665,256324,1
206326,25,37666,256326,1
206327,25,37666,256327,1
52606,646,37667,50285,1
206329,25,37667,256329,1
52607,646,37668,50286,1
206331,25,37668,256331,1
52608,646,37669,50287,1
206333,25,37669,256333,1
52609,646,37670,50288,1
206335,25,37670,256335,1
52610,646,37671,50289,1
206337,25,37671,256337,1
52611,224,37672,50290,1
52612,10,37672,50291,1
52613,8,37672,50292,1
206339,25,37672,256339,1
52614,646,37673,50293,1
206341,25,37673,256341,1
52616,14,37674,50295,1
60232,646,37674,57911,1
206343,25,37674,256343,1
207649,25,37674,257649,1
52638,646,37675,50317,1
54076,14,37675,51755,1560
206347,25,37675,256347,1
206350,25,37675,256350,1
52618,8,37676,50297,1
52619,9,37676,50298,1
52620,10,37676,50299,1
52621,10,37676,50300,1
52622,224,37676,50301,1
206348,25,37676,256348,1
206349,25,37676,256349,1
52637,646,37677,50316,1
206353,25,37677,256353,1
52625,224,37678,50304,1
52626,8,37678,50305,1
206354,25,37678,256354,1
52628,10,37679,50307,1
52629,224,37679,50308,1
52633,8,37679,50312,1
52636,9,37679,50315,1
207823,25,37679,257823,1
52630,10,37680,50309,1
52631,224,37680,50310,1
52634,8,37680,50313,1
52635,9,37680,50314,1560
207824,25,37680,257824,1
52639,646,37681,50318,1
206358,25,37681,256358,1
52640,646,37682,50319,1
206360,25,37682,256360,1
52641,646,37683,50320,1
206362,25,37683,256362,1
52642,646,37684,50321,1
206364,25,37684,256364,1
52643,646,37685,50322,1
206366,25,37685,256366,1
52644,646,37686,50323,1
206369,25,37686,256369,1
206371,25,37688,256371,1
52645,646,37689,50324,1
206373,25,37689,256373,1
52646,646,37690,50325,1560
206375,25,37690,256375,1
206384,25,37696,256384,1
52647,646,37697,50326,1
206386,25,37697,256386,1
52648,646,37698,50327,1
206388,25,37698,256388,1
206390,25,37699,256390,1
206392,25,37700,256392,1
206404,25,37716,256404,1
206406,25,37717,256406,1
206408,25,37718,256408,1
206410,25,37719,256410,1
52667,224,37720,50346,1
52668,8,37720,50347,1
52669,10,37720,50348,1
52670,10,37720,50349,1
206413,25,37720,256413,1
206414,25,37721,256414,1
52671,646,37722,50350,1
206417,25,37722,256417,1
52672,224,37723,50351,1
52673,8,37723,50352,1
206418,25,37723,256418,1
52674,224,37724,50353,1
52675,8,37724,50354,1
206420,25,37724,256420,1
52676,224,37725,50355,1
52677,8,37725,50356,1
206422,25,37725,256422,1
52678,224,37726,50357,1
52679,8,37726,50358,1
206424,25,37726,256424,1
52680,224,37727,50359,1
52681,8,37727,50360,1
52682,9,37727,50361,1
206426,25,37727,256426,1
52683,224,37728,50362,1
52684,8,37728,50363,1
206428,25,37728,256428,1
52685,224,37729,50364,1
52686,8,37729,50365,1
206430,25,37729,256430,1
206431,25,37729,256431,1
52687,224,37730,50366,1
52688,8,37730,50367,1
52689,9,37730,50368,1
206433,25,37730,256433,1
52690,8,37731,50369,1
52691,224,37731,50370,1
206435,25,37731,256435,1
52692,224,37732,50371,1
52693,8,37732,50372,1
206437,25,37732,256437,1
52694,224,37733,50373,1
52695,8,37733,50374,1
206439,25,37733,256439,1
52696,224,37734,50375,1
52697,8,37734,50376,1
206441,25,37734,256441,1
206695,25,37734,256695,1
52713,646,37739,50392,1
52715,826,37739,50394,1
206456,25,37739,256456,1
206458,25,37739,256458,1
206459,25,37739,256459,1
52736,646,37756,50415,1
206484,25,37756,256484,1
52737,646,37757,50416,1
206486,25,37757,256486,1
206487,25,37757,256487,1
52738,646,37758,50417,1
206489,25,37758,256489,1
206490,25,37758,256490,1
52739,646,37759,50418,1
206492,25,37759,256492,1
206493,25,37759,256493,1
52740,646,37760,50419,1
206495,25,37760,256495,1
206496,25,37760,256496,1
52741,646,37761,50420,1
206498,25,37761,256498,1
52742,646,37763,50421,1
206501,25,37763,256501,1
206502,25,37763,256502,1
52743,646,37764,50422,1
206504,25,37764,256504,1
206505,25,37764,256505,1
52744,646,37765,50423,1
206507,25,37765,256507,1
52745,646,37766,50424,1
206509,25,37766,256509,1
52746,8,37767,50425,1
52747,9,37767,50426,1
52748,10,37767,50427,1
52749,224,37767,50428,1
206511,25,37767,256511,1
52750,646,37768,50429,1
206513,25,37768,256513,1
206514,25,37768,256514,1
52751,646,37769,50430,1
206516,25,37769,256516,1
206517,25,37769,256517,1
52752,646,37770,50431,1
206519,25,37770,256519,1
206523,25,37771,256523,1
52759,646,37772,50438,1
206527,25,37772,256527,1
52760,646,37773,50439,1
206529,25,37773,256529,1
52761,646,37774,50440,1
206531,25,37774,256531,1
52762,646,37775,50441,1
206533,25,37775,256533,1
52763,646,37776,50442,1
206535,25,37776,256535,1
52764,646,37777,50443,1
206537,25,37777,256537,1
52765,646,37778,50444,1
206539,25,37778,256539,1
52766,646,37779,50445,1
206541,25,37779,256541,1
52767,646,37780,50446,1
206543,25,37780,256543,1
52768,646,37781,50447,1
206545,25,37781,256545,1
52769,646,37782,50448,1
206547,25,37782,256547,1
206548,25,37782,256548,1
52770,8,37783,50449,1
52771,9,37783,50450,1
52772,224,37783,50451,1
52773,10,37783,50452,1
206550,25,37783,256550,1
52774,8,37784,50453,1
52775,8,37784,50454,1
52776,9,37784,50455,1
52777,224,37784,50456,1
52778,10,37784,50457,1
206552,25,37784,256552,1
52779,8,37785,50458,1
52780,224,37785,50459,1
52781,10,37785,50460,1
52782,10,37785,50461,1
206554,25,37785,256554,1
52783,8,37786,50462,1
52784,224,37786,50463,1
52785,10,37786,50464,1
206556,25,37786,256556,1
52786,647,37787,50465,1560
57087,646,37787,54766,1
209863,25,37787,259863,1
52788,646,37788,50467,1
52789,826,37788,50468,1
206559,25,37788,256559,1
52790,8,37789,50469,1
52791,9,37789,50470,1
52792,224,37789,50471,1
52793,10,37789,50472,1
206561,25,37789,256561,1
52794,646,37790,50473,1
52795,826,37790,50474,1
206563,25,37790,256563,1
52796,646,37791,50475,1
52797,826,37791,50476,1
206565,25,37791,256565,1
52798,646,37792,50477,1
52799,826,37792,50478,1
206567,25,37792,256567,1
55098,8,37796,52777,1
55099,9,37796,52778,1
55100,224,37796,52779,1
55101,10,37796,52780,1
208502,25,37796,258502,1
52807,646,37797,50486,1
206585,25,37797,256585,1
206587,25,37798,256587,1
52808,646,37799,50487,1
206589,25,37799,256589,1
52809,646,37800,50488,1
206591,25,37800,256591,1
52810,646,37801,50489,1
206593,25,37801,256593,1
52811,646,37802,50490,1
206596,25,37802,256596,1
52812,646,37803,50491,1
206598,25,37803,256598,1
52813,646,37804,50492,1
206600,25,37804,256600,1
52814,646,37805,50493,1
206602,25,37805,256602,1
52815,646,37806,50494,1
206604,25,37806,256604,1
52829,8,37807,50508,1
52830,224,37807,50509,1
52831,10,37807,50510,1
206693,25,37807,256693,1
52833,8,37808,50512,1
52835,224,37808,50514,1
52836,10,37808,50515,1
206692,25,37808,256692,1
206616,25,37809,256616,1
52849,14,37810,50528,1
52853,826,37810,50532,1
206619,25,37810,256619,1
52861,8,37811,50540,1
52862,9,37811,50541,1
52863,10,37811,50542,1
52864,224,37811,50543,1
206623,25,37811,256623,1
337811,26,37811,437811,1
52865,8,37812,50544,1
52866,9,37812,50545,1
52867,10,37812,50546,1
52868,224,37812,50547,1
206625,25,37812,256625,1
337812,26,37812,437812,1
52874,8,37813,50553,1
52875,9,37813,50554,1
52876,10,37813,50555,1
52877,224,37813,50556,1
206629,25,37813,256629,1
337813,26,37813,437813,1
52878,8,37814,50557,1
52879,9,37814,50558,1
52880,10,37814,50559,1
52881,224,37814,50560,1
206631,25,37814,256631,1
337814,26,37814,437814,1
52883,8,37815,50562,1
52884,9,37815,50563,1
52885,224,37815,50564,1
52886,10,37815,50565,1
206633,25,37815,256633,1
337815,26,37815,437815,1
52888,8,37816,50567,1
52889,9,37816,50568,1
52890,10,37816,50569,1
52891,224,37816,50570,1
206635,25,37816,256635,1
337816,26,37816,437816,1
52892,8,37817,50571,1
52893,9,37817,50572,1
52894,10,37817,50573,1
52895,224,37817,50574,1
206637,25,37817,256637,1
337817,26,37817,437817,1
52898,8,37818,50577,1
52899,9,37818,50578,1
52900,10,37818,50579,1
52901,224,37818,50580,1
206640,25,37818,256640,1
337818,26,37818,437818,1
52902,8,37819,50581,1
52903,10,37819,50582,1
52904,9,37819,50583,1
52905,224,37819,50584,1
206642,25,37819,256642,1
337819,26,37819,437819,1
52906,8,37820,50585,1
52907,9,37820,50586,1
52908,10,37820,50587,1
52909,224,37820,50588,1
206644,25,37820,256644,1
337820,26,37820,437820,1
52910,8,37821,50589,1
52911,9,37821,50590,1
52912,10,37821,50591,1
52913,224,37821,50592,1
206646,25,37821,256646,1
337821,26,37821,437821,1
52914,8,37822,50593,1
52915,9,37822,50594,1
52916,10,37822,50595,1
52917,224,37822,50596,1
206648,25,37822,256648,1
337822,26,37822,437822,1
52920,8,37823,50599,1
52921,9,37823,50600,1
52922,224,37823,50601,1
52923,10,37823,50602,1
206651,25,37823,256651,1
337823,26,37823,437823,1
52927,8,37824,50606,1
52928,9,37824,50607,1
52929,10,37824,50608,1
52930,224,37824,50609,1
206655,25,37824,256655,1
337824,26,37824,437824,1
52931,10,37825,50610,1
52932,224,37825,50611,1
52933,8,37825,50612,1
52934,9,37825,50613,1
206657,25,37825,256657,1
337825,26,37825,437825,1
52935,10,37826,50614,1
52936,224,37826,50615,1
52937,8,37826,50616,1
52938,9,37826,50617,1
206659,25,37826,256659,1
337826,26,37826,437826,1
52939,646,37827,50618,1
52940,826,37827,50619,1
206661,25,37827,256661,1
52941,826,37828,50620,1
206663,25,37828,256663,1
52942,646,37829,50621,1
52943,826,37829,50622,1
206665,25,37829,256665,1
52947,8,37836,50626,1
52948,9,37836,50627,1
52949,10,37836,50628,1
52950,224,37836,50629,1
206684,25,37836,256684,1
52952,8,37837,50631,1
52953,9,37837,50632,1
52954,10,37837,50633,1
52955,224,37837,50634,1
206690,25,37837,256690,1
52956,8,37838,50635,1
52957,9,37838,50636,1
52958,224,37838,50637,1
52959,10,37838,50638,1
206691,25,37838,256691,1
52951,646,37839,50630,1
206688,25,37839,256688,1
52963,8,37840,50642,1
52964,224,37840,50643,1
52965,10,37840,50644,1
52966,9,37840,50645,1
206698,25,37840,256698,1
52967,8,37841,50646,1
52968,224,37841,50647,1
52969,9,37841,50648,1
52970,10,37841,50649,1
206699,25,37841,256699,1
52971,8,37842,50650,1
52972,224,37842,50651,1
52973,9,37842,50652,1
52974,10,37842,50653,1
206701,25,37842,256701,1
52975,8,37843,50654,1
52976,224,37843,50655,1
52977,9,37843,50656,1
52978,10,37843,50657,1
206703,25,37843,256703,1
52979,8,37844,50658,1
52980,10,37844,50659,1
52981,224,37844,50660,1
52982,9,37844,50661,1
206705,25,37844,256705,1
52985,8,37845,50664,1
52987,10,37845,50666,1
52988,9,37845,50667,1
52989,224,37845,50668,1
206707,25,37845,256707,1
52983,8,37846,50662,1
52984,224,37846,50663,1
52986,10,37846,50665,1
52990,9,37846,50669,1
206709,25,37846,256709,1
206712,25,37847,256712,1
52991,8,37848,50670,1
52992,224,37848,50671,1
52993,9,37848,50672,1
52994,10,37848,50673,1
53083,10,37848,50762,1
206714,25,37848,256714,1
52995,8,37849,50674,1
52996,224,37849,50675,1
52997,10,37849,50676,1
52998,9,37849,50677,1
206715,25,37849,256715,1
206716,25,37849,256716,1
52999,8,37850,50678,1
53000,224,37850,50679,1
53001,10,37850,50680,1
53002,9,37850,50681,1
206718,25,37850,256718,1
53003,8,37851,50682,1
53004,224,37851,50683,1
53005,10,37851,50684,1
53006,9,37851,50685,1
206720,25,37851,256720,1
53007,8,37852,50686,1
53008,224,37852,50687,1
53009,10,37852,50688,1
53010,9,37852,50689,1
206722,25,37852,256722,1
53011,8,37853,50690,1
53012,224,37853,50691,1
53013,10,37853,50692,1
53014,9,37853,50693,1
206724,25,37853,256724,1
53015,8,37854,50694,1
53016,224,37854,50695,1
53017,10,37854,50696,1
53018,9,37854,50697,1
206726,25,37854,256726,1
53019,8,37855,50698,1
53020,9,37855,50699,1
53021,224,37855,50700,1
53022,10,37855,50701,1
206728,25,37855,256728,1
53023,8,37856,50702,1
53025,224,37856,50704,1
53026,10,37856,50705,1
53027,9,37856,50706,1
206730,25,37856,256730,1
53028,8,37857,50707,1
53029,224,37857,50708,1
53030,10,37857,50709,1
53031,9,37857,50710,1
206732,25,37857,256732,1
53032,10,37858,50711,1
53033,224,37858,50712,1
53034,8,37858,50713,1
206734,25,37858,256734,1
53035,8,37859,50714,1
53036,10,37859,50715,1
53037,224,37859,50716,1
53038,9,37859,50717,1
206736,25,37859,256736,1
206738,25,37860,256738,1
206740,25,37860,256740,1
206744,25,37861,256744,1
206745,25,37861,256745,1
206748,25,37862,256748,1
53039,646,37863,50718,1
206750,25,37863,256750,1
53040,646,37864,50719,1
206752,25,37864,256752,1
53041,9,37865,50720,1
53042,8,37865,50721,1
53043,224,37865,50722,1
53044,10,37865,50723,1
206754,25,37865,256754,1
53045,8,37866,50724,1
53046,224,37866,50725,1
53047,10,37866,50726,1
53048,9,37866,50727,1
206756,25,37866,256756,1
53049,8,37867,50728,1
53050,224,37867,50729,1
53051,10,37867,50730,1
53052,9,37867,50731,1
206758,25,37867,256758,1
53053,8,37868,50732,1
53054,9,37868,50733,1
53056,224,37868,50735,1
53058,10,37868,50737,1
206761,25,37868,256761,1
53055,8,37869,50734,1
53057,10,37869,50736,1
53059,224,37869,50738,1
53060,9,37869,50739,1
206762,25,37869,256762,1
53061,8,37871,50740,1
53062,224,37871,50741,1
53064,10,37871,50743,1
53066,9,37871,50745,1
206767,25,37871,256767,1
53063,8,37872,50742,1
53065,224,37872,50744,1
53067,10,37872,50746,1
53068,9,37872,50747,1
206766,25,37872,256766,1
53069,8,37873,50748,1
53070,224,37873,50749,1
53071,10,37873,50750,1
206769,25,37873,256769,1
53072,8,37874,50751,1
53073,224,37874,50752,1
53074,10,37874,50753,1
53075,9,37874,50754,1
206771,25,37874,256771,1
53076,8,37876,50755,1
53077,224,37876,50756,1
53078,9,37876,50757,1
53080,10,37876,50759,1
206775,25,37876,256775,1
53081,647,37877,50760,1
53082,826,37877,50761,1
54387,125,37877,52066,1
207348,25,37877,257348,1
55216,224,37878,52895,1
55217,8,37878,52896,1
55218,9,37878,52897,1
55234,10,37878,52913,1
55260,504,37878,52939,1
55261,626,37878,52940,1
208616,25,37878,258616,1
53136,646,37888,50815,1
206806,25,37888,256806,1
55552,826,37901,53231,1
206831,25,37901,256831,1
206832,25,37901,256832,1
206833,25,37901,256833,1
206834,25,37901,256834,1
206835,25,37901,256835,1
206836,25,37901,256836,1
53147,8,37902,50826,1
53148,10,37902,50827,1
53149,224,37902,50828,1
206838,25,37902,256838,1
55551,646,37903,53230,1
206840,25,37903,256840,1
206841,25,37903,256841,1
53182,125,37916,50861,1
53207,14,37916,50886,1
206879,25,37916,256879,1
206881,25,37916,256881,1
53173,125,37917,50852,1
206865,25,37917,256865,1
53167,8,37918,50846,1
53168,10,37918,50847,1
53169,11,37918,50848,1
53170,9,37918,50849,1
53171,224,37918,50850,1
53172,125,37918,50851,1
206867,25,37918,256867,1
53174,125,37919,50853,1
206869,25,37919,256869,1
206870,25,37919,256870,1
53175,8,37920,50854,1
53176,9,37920,50855,1
53177,10,37920,50856,1
53178,224,37920,50857,1
53179,11,37920,50858,1
53180,125,37920,50859,1
206872,25,37920,256872,1
53188,14,37923,50867,1
206880,25,37923,256880,1
206883,25,37923,256883,1
206884,25,37923,256884,1
53183,14,37924,50862,1560
206886,25,37924,256886,1
206887,25,37924,256887,1
206890,25,37925,256890,1
206891,25,37925,256891,1
53186,125,37926,50865,1
206892,25,37926,256892,1
53187,125,37927,50866,1
206894,25,37927,256894,1
53189,125,37928,50868,1
206896,25,37928,256896,1
206899,25,37929,256899,1
206900,25,37929,256900,1
53190,125,37930,50869,1
206901,25,37930,256901,1
53195,125,37931,50874,1
206904,25,37931,256904,1
53191,1,37932,50870,1
53193,3,37932,50872,1
53194,2,37932,50873,1
53196,4,37933,50875,1
53197,3,37933,50876,1
53198,1,37933,50877,1
53199,2,37933,50878,1
206924,25,37936,256924,1
53607,646,37957,51286,1
53608,647,37957,51287,1
53609,826,37957,51288,1
54394,125,37957,52073,1
207349,25,37957,257349,1
53610,8,37958,51289,1
53611,224,37958,51290,1
53612,10,37958,51291,1
53613,9,37958,51292,1
54388,125,37958,52067,1
207354,25,37958,257354,1
53616,224,37959,51295,1
53617,10,37959,51296,1
53618,9,37959,51297,1
54389,125,37959,52068,1
207355,25,37959,257355,1
53248,10,37976,50927,91479
53250,224,37976,50929,91479
70046,8,37976,67725,91479
70047,9,37976,67726,91479
206964,25,37976,256964,1
53267,8,37996,50946,1
53268,8,37996,50947,1
53269,9,37996,50948,1
53270,10,37996,50949,1
53271,224,37996,50950,1
206984,25,37996,256984,1
53273,646,37998,50952,1
206987,25,37998,256987,1
53287,646,38016,50966,1
207004,25,38016,257004,1
53307,646,38036,50986,1
53308,647,38036,50987,1
53309,647,38036,50988,1
207006,25,38036,257006,1
53310,647,38037,50989,1
53312,646,38037,50991,1
207008,25,38037,257008,1
53313,646,38038,50992,1
53314,647,38038,50993,1
207010,25,38038,257010,1
207011,25,38038,257011,1
53315,646,38039,50994,1
53316,647,38039,50995,1
207013,25,38039,257013,1
53317,10,38040,50996,1
53318,8,38040,50997,1
53319,9,38040,50998,1
53320,224,38040,50999,1
207015,25,38040,257015,1
53321,646,38041,51000,1
53322,647,38041,51001,1
207017,25,38041,257017,1
207018,25,38041,257018,1
53323,224,38042,51002,1
53324,8,38042,51003,1
53325,9,38042,51004,1
53326,10,38042,51005,1
207020,25,38042,257020,1
207021,25,38042,257021,1
207022,25,38042,257022,1
207023,25,38042,257023,1
207024,25,38042,257024,1
207025,25,38042,257025,1
53327,646,38043,51006,1
53328,647,38043,51007,1
207044,25,38043,257044,1
53329,646,38044,51008,1
53387,647,38044,51066,1
207046,25,38044,257046,1
53330,646,38045,51009,1
53331,647,38045,51010,1
207048,25,38045,257048,1
53332,646,38046,51011,1
53333,647,38046,51012,1
207050,25,38046,257050,1
53334,646,38047,51013,1
53335,647,38047,51014,1
207052,25,38047,257052,1
53336,646,38048,51015,1
53338,647,38048,51017,1
207054,25,38048,257054,1
53339,646,38049,51018,1
53340,647,38049,51019,1
207056,25,38049,257056,1
53341,224,38050,51020,1
53342,8,38050,51021,1
53343,9,38050,51022,1
53344,10,38050,51023,1
207058,25,38050,257058,1
53345,224,38051,51024,1
53346,8,38051,51025,1
53347,10,38051,51026,1
53348,10,38051,51027,1
207060,25,38051,257060,1
53527,224,38052,51206,1
53528,8,38052,51207,1
53529,9,38052,51208,1
53530,10,38052,51209,1
207283,25,38052,257283,1
207284,25,38052,257284,1
207290,25,38052,257290,1
53349,647,38053,51028,1
53350,646,38053,51029,1
207063,25,38053,257063,1
207064,25,38053,257064,1
207065,25,38053,257065,1
53351,646,38054,51030,1
53352,647,38054,51031,1
207067,25,38054,257067,1
53353,646,38055,51032,1
53354,647,38055,51033,1
207069,25,38055,257069,1
53355,8,38056,51034,1
53356,224,38056,51035,1
53357,10,38056,51036,1
207071,25,38056,257071,1
207072,25,38056,257072,1
53359,646,38057,51038,1
53360,647,38057,51039,1
207074,25,38057,257074,1
53361,646,38058,51040,1
53362,647,38058,51041,1
207076,25,38058,257076,1
53363,646,38059,51042,1
53364,647,38059,51043,1
207078,25,38059,257078,1
53365,646,38060,51044,1
53366,647,38060,51045,1
207080,25,38060,257080,1
53367,9,38076,51046,1
54087,8,38076,51766,1
54088,11,38076,51767,1
54089,224,38076,51768,1
56069,10,38076,53748,1
207084,25,38076,257084,1
53368,8,38077,51047,1
53369,9,38077,51048,1
53370,10,38077,51049,1
53371,224,38077,51050,1
207086,25,38077,257086,1
53372,8,38078,51051,1
53373,9,38078,51052,1
53374,10,38078,51053,1
53375,224,38078,51054,1
207088,25,38078,257088,1
53388,647,38096,51067,1
54527,646,38096,52206,1
208004,25,38096,258004,1
53389,826,38097,51068,1
53390,826,38097,51069,1
53391,646,38097,51070,1
207105,25,38097,257105,1
53408,646,38136,51087,1
207144,25,38136,257144,1
207146,25,38137,257146,1
207148,25,38138,257148,1
53409,646,38139,51088,1
207150,25,38139,257150,1
53410,646,38140,51089,1
207152,25,38140,257152,1
207164,25,38156,257164,1
207169,25,38157,257169,1
53427,8,38158,51106,1
53429,9,38158,51108,1
53430,224,38158,51109,1
53431,10,38158,51110,1
53432,11,38158,51111,1
207173,25,38158,257173,1
53428,646,38159,51107,1
207168,25,38159,257168,1
207171,25,38160,257171,1
207174,25,38161,257174,1
207176,25,38162,257176,1
53433,646,38163,51112,1
207180,25,38163,257180,1
207179,25,38164,257179,1
207182,25,38165,257182,1
53434,224,38166,51113,1
53435,9,38166,51114,1
53436,8,38166,51115,1
53437,8,38166,51116,1
53438,10,38166,51117,1
207186,25,38166,257186,1
207185,25,38167,257185,1
53447,646,38176,51126,1
207204,25,38176,257204,1
53448,646,38177,51127,1
207206,25,38177,257206,1
53449,646,38178,51128,1
207209,25,38178,257209,1
207213,25,38180,257213,1
207215,25,38181,257215,1
53483,646,38196,51162,1
207257,25,38196,257257,1
53467,8,38216,51146,1
53468,9,38216,51147,1
53469,224,38216,51148,1
53470,10,38216,51149,1
207244,25,38216,257244,1
207245,25,38216,257245,1
53471,8,38217,51150,1
53472,9,38217,51151,1
53473,224,38217,51152,1
53474,10,38217,51153,1
207247,25,38217,257247,1
53475,646,38218,51154,1
207249,25,38218,257249,1
53476,646,38219,51155,1
207251,25,38219,257251,1
207252,25,38219,257252,1
53477,646,38220,51156,1
207254,25,38220,257254,1
207255,25,38220,257255,1
207259,25,38222,257259,1
53484,646,38223,51163,1
207261,25,38223,257261,1
53487,8,38236,51166,1
53488,9,38236,51167,1
53489,224,38236,51168,1
53490,10,38236,51169,1
207264,25,38236,257264,1
53494,8,38238,51173,1
53495,9,38238,51174,1
53496,224,38238,51175,1
53497,10,38238,51176,1
207267,25,38238,257267,1
53498,8,38239,51177,1
53499,224,38239,51178,1
53500,10,38239,51179,1
53501,10,38239,51180,1
53502,9,38239,51181,1
207270,25,38239,257270,1
57388,646,38240,55067,1
207271,25,38240,257271,1
53503,9,38241,51182,1
53504,8,38241,51183,1
53505,10,38241,51184,1
53506,224,38241,51185,1
207273,25,38241,257273,1
53507,224,38242,51186,1
53508,10,38242,51187,1
53509,9,38242,51188,1
53510,8,38242,51189,1
207275,25,38242,257275,1
53511,224,38243,51190,1
53512,8,38243,51191,1
53513,10,38243,51192,1
207277,25,38243,257277,1
53514,224,38244,51193,1
53515,8,38244,51194,1
53516,9,38244,51195,1
53517,10,38244,51196,1
207279,25,38244,257279,1
53518,1,38245,51197,1
53519,3,38245,51198,1
53520,2,38245,51199,1
53521,967,38245,51200,1
53531,8,38256,51210,1
53532,9,38256,51211,1
53533,224,38256,51212,1
53534,10,38256,51213,1
53535,10,38256,51214,1
207288,25,38256,257288,1
207289,25,38256,257289,1
53542,8,38276,51221,1
53543,9,38276,51222,1
53544,9,38276,51223,1
53545,224,38276,51224,1
53546,10,38276,51225,1
207292,25,38276,257292,1
53547,8,38277,51226,1
53548,8,38277,51227,1
53549,9,38277,51228,1
53550,224,38277,51229,1
53551,10,38277,51230,1
207294,25,38277,257294,1
53552,8,38278,51231,1
53553,9,38278,51232,1
53554,224,38278,51233,1
53555,10,38278,51234,1
207296,25,38278,257296,1
53556,8,38279,51235,1
53557,9,38279,51236,1
53558,10,38279,51237,1
53559,224,38279,51238,1
207298,25,38279,257298,1
53560,826,38280,51239,1
207300,25,38280,257300,1
53561,10,38281,51240,1
53562,10,38281,51241,1
53563,224,38281,51242,1
53564,8,38281,51243,1
207302,25,38281,257302,1
53565,8,38282,51244,1
53566,224,38282,51245,1
53567,10,38282,51246,1
207304,25,38282,257304,1
53568,8,38283,51247,1
53569,9,38283,51248,1
53570,10,38283,51249,1
53571,224,38283,51250,1
207306,25,38283,257306,1
53572,8,38284,51251,1
53573,9,38284,51252,1
53574,224,38284,51253,1
53575,10,38284,51254,1
207308,25,38284,257308,1
53587,8,38296,51266,1
53588,9,38296,51267,1560
53589,11,38296,51268,1560
53590,10,38296,51269,1560
53591,224,38296,51270,1
207324,25,38296,257324,1
207344,25,38316,257344,1
207345,25,38316,257345,1
207346,25,38316,257346,1
207347,25,38316,257347,1
53614,646,38317,51293,1
53615,646,38317,51294,1
53629,14,38317,51308,1
207351,25,38317,257351,1
207352,25,38317,257352,1
207353,25,38317,257353,1
53619,8,38318,51298,1
53620,224,38318,51299,1
53621,9,38318,51300,1
53622,10,38318,51301,1
54390,125,38318,52069,1
207358,25,38318,257358,1
53635,646,38338,51314,1
53687,125,38338,51366,1
207371,25,38338,257371,1
207374,25,38338,257374,1
53634,646,38339,51313,1
53688,125,38339,51367,1
207373,25,38339,257373,1
53647,646,38356,51326,1
53690,125,38356,51369,1
207384,25,38356,257384,1
53648,646,38357,51327,1
53689,125,38357,51368,1
207386,25,38357,257386,1
207387,25,38357,257387,1
53667,14,38376,51346,1
