FixedRef,AliasTypeID,Primary,LowQuality,ParentRef,DocumentedNameID,NamePartValue,NamePartGroupID,DocNameStatusID,ScriptID,Acronym
22949,1403,true,false,22949,29519,Nader,57559,1,215,false
22949,1400,false,true,22949,29520,turk_server,57465,2,215,false
22949,1400,false,true,22949,29521,turkserver,57467,2,215,false
22949,1400,false,true,22949,29522,tahersaedi,57469,2,215,false
22950,1403,true,false,22950,29523,ITSEC TEAM,57562,1,215,false
22950,1400,false,false,22950,29524,Amn Pardazesh Kharazmi,57471,2,215,false
22950,1400,false,true,22950,29525,IT Security & Penetration Testing Team,57474,2,215,false
22950,1400,false,true,22950,29526,Pooya Digital Security Group,57475,2,215,false
22951,1403,true,false,22951,29527,Ahmad,57564,1,215,false
22951,1400,false,true,22951,29528,Farhad,57544,2,215,false
22951,1400,false,true,22951,29529,M3S3C3,57545,2,215,false
22951,1400,false,true,22951,29530,M3HRAN,57546,2,215,false
22952,1403,true,false,22952,29531,Amin,57566,1,215,false
22952,1400,false,true,22952,29532,Pejvak,57488,2,215,false
22953,1403,true,false,22953,29533,Hamid,57561,1,215,false
22953,1400,false,true,22953,29534,H4mid@Tm3l,57491,2,215,false
22983,1403,true,false,22983,29555,AGRICULTURAL DEVELOPMENT BANK,57751,1,215,false
22984,1403,true,false,22984,29556,Su Nam,57903,1,215,false
22984,1400,false,false,22984,29557,Sunam,57628,2,215,false
22984,1400,false,false,22984,29558,So-nam,57882,2,215,false
22985,1403,true,false,22985,29559,CHEIL CREDIT BANK,64324,1,215,false
22985,1400,false,false,22985,29560,FIRST CREDIT BANK,57622,2,215,false
22985,1401,false,true,22985,29561,KYONGYONG CREDIT BANK,57623,2,215,false
22986,1403,true,false,22986,29562,HANA BANKING CORPORATION LTD,64323,1,215,false
22986,1400,false,false,22986,30620,HUALI BANK,60219,2,215,false
22986,1400,false,false,22986,30622,Hwaryo Bank,60221,2,215,false
22986,1400,false,false,22986,30626,Gorgeous Bank of North Korea,60228,2,215,false
22986,1400,false,false,22986,30627,"Brilliance Banking Corporation, Ltd.",60229,2,215,false
22987,1403,true,false,22987,29563,Won Uk,57937,1,215,false
22987,1400,false,false,22987,29564,Wo'n-uk,57632,2,215,false
22988,1403,true,false,22988,29565,Chun Song,57913,1,215,false
22988,1400,false,false,22988,29566,Ch'un-so'ng,57636,2,215,false
22989,1403,true,false,22989,29567,Min,57939,1,215,false
22990,1403,true,false,22990,29568,Chol Man,57909,1,215,false
22990,1400,false,false,22990,29569,Ch'o'l-man,57646,2,215,false
22991,1403,true,false,22991,29570,Sang-ho,57919,1,215,false
22992,1403,true,false,22992,29571,Jong Man,57833,1,215,false
22992,1400,false,false,22992,29572,Cho'ng-man,57652,2,215,false
22993,1403,true,false,22993,29573,Chun Hwan,57972,1,215,false
22993,1400,false,false,22993,29574,Ch'un-hwan,57656,2,215,false
22994,1403,true,false,22994,29575,Bong Nam,57858,1,215,false
22994,1400,false,false,22994,29576,Pong-nam,57660,2,215,false
22994,1400,false,false,22994,29614,Wai Ming,57799,2,215,false
22994,1400,false,false,22994,29622,Pong Nam,57853,2,215,false
22995,1403,true,false,22995,29577,Hyok Chol,57835,1,215,false
22995,1400,false,false,22995,29578,Hyo'k-ch'o'l,57668,2,215,false
22996,1403,true,false,22996,29579,Tong Chol,57917,1,215,false
22996,1400,false,false,22996,29581,Tong-ch'o'l,57676,2,215,false
22997,1403,true,false,22997,29580,Kyong Hwan,57837,1,215,false
22997,1400,false,false,22997,29582,Kyo'ng-hwan,57678,2,215,false
22998,1403,true,false,22998,29583,Chong-chol,57925,1,215,false
22998,1400,false,false,22998,29584,Jong-chol,57684,2,215,false
22999,1403,true,false,22999,29585,Hui-bong,57929,1,215,false
22999,1400,false,false,22999,29586,Hu'i-pong,57702,2,215,false
23000,1403,true,false,23000,29587,Yong Il,57941,1,215,false
23000,1400,false,false,23000,29588,Yo'ng-il,57706,2,215,false
23001,1403,true,false,23001,29589,So'k-min,57968,1,215,false
23002,1403,true,false,23002,29590,INTERNATIONAL INDUSTRIAL DEVELOPMENT BANK,57739,1,215,false
23003,1403,true,false,23003,29591,JINSONG JOINT BANK,57738,1,215,false
23004,1403,true,false,23004,29592,KORYO COMMERCIAL BANK LTD.,57735,1,215,false
23005,1403,true,false,23005,29593,RYUGYONG COMMERCIAL BANK,57895,1,215,false
23006,1403,true,false,23006,29594,JINMYONG JOINT BANK,57732,1,215,false
23007,1403,true,false,23007,29595,Kyong Hyok,57944,1,215,false
23007,1400,false,false,23007,29596,Kyo'ng-hyo'k,57737,2,215,false
23008,1403,true,false,23008,29597,Chol Nam,57946,1,215,false
23008,1400,false,false,23008,29598,Ch'o'l-nam,57747,2,215,false
23009,1403,true,false,23009,29599,Ho Nam,57892,1,215,false
23009,1400,false,false,23009,29600,Ho-nam,57755,2,215,false
23010,1403,true,false,23010,29601,Sang Jun,57966,1,215,false
23010,1400,false,false,23010,29603,Sang-chun,57765,2,215,false
23011,1403,true,false,23011,29602,Mun Il,57821,1,215,false
23011,1400,false,false,23011,29605,Mun-il,57769,2,215,false
23012,1403,true,false,23012,29606,Sung Jun,57964,1,215,false
23012,1400,false,false,23012,29607,Su'ng-chun,57777,2,215,false
23013,1403,true,false,23013,29608,U'n-so'ng,57880,1,215,false
23013,1400,false,false,23013,29609,Un Song,57783,2,215,false
23013,1400,false,false,23013,29610,Eun Song,57785,2,215,false
23014,1403,true,false,23014,29611,Hyo'k,57923,1,215,false
23014,1400,false,false,23014,29612,Hyok,57793,2,215,false
23015,1403,true,false,23015,29617,Central Bank of the Democratic People's Republic of Korea,57933,1,215,false
23016,1403,true,false,23016,29618,Kyong Il,57921,1,215,false
23016,1400,false,false,23016,29619,Kyo'ng-il,57843,2,215,false
23017,1403,true,false,23017,29620,Ja Hyong,57931,1,215,false
23017,1400,false,false,23017,29621,Cha-hyo'ng,57851,2,215,false
23023,1403,true,false,23023,29635,Kassem,57974,1,215,false
23023,1400,false,false,23023,29636,Muhammed,57977,2,215,false
23023,1400,false,false,23023,29637,Muhammed,57980,2,215,false
23023,1400,false,false,23023,29638,Mohammed,57983,2,215,false
23024,1403,true,false,23024,29639,CHAMS MONEY LAUNDERING ORGANIZATION,57984,1,215,false
23024,1400,false,false,23024,29640,CHAMS MLO,57985,2,215,false
23025,1403,true,false,23025,29641,CHAMS EXCHANGE COMPANY SAL,57986,1,215,false
23025,1400,false,false,23025,29642,CHAMS EXCHANGE,57987,2,215,false
23025,1400,false,false,23025,35921,ALI MOHAMED CHAMS & PARTNER,69397,2,215,false
23025,1400,false,false,23025,35928,ALI MOHAMED CHAMS AND PARTNER,69438,2,215,false
23043,1403,true,false,23043,29655,Adil Abduh Fari Uthman,58081,1,215,false
23043,1400,false,true,23043,29656,Abu al-Abbas,58260,2,215,false
23043,1400,false,false,23043,29657,Adil Abdu Bin-Fari,58041,2,215,false
23043,1400,false,false,23043,29658,Adil Muhammad Abdu,58043,2,215,false
23043,1400,false,false,23043,29659,Adil Fari,58045,2,215,false
23043,1400,false,true,23043,29660,Adil Abd Fari,58046,2,215,false
23043,1400,false,false,23043,29661,Adil Mohammad Abdu,58048,2,215,false
23043,1400,false,true,23043,29663,Adil Abdu Faari'a,58051,2,215,false
23043,1400,false,true,23043,29664,Adil Abdu Farea,58052,2,215,false
23043,1400,false,true,23043,29665,Adil Abdu Faarea,58053,2,215,false
23043,1400,false,true,23043,29666,Adil Abdu Faria,58054,2,215,false
23043,1400,false,true,23043,29667,'Adil 'Abdih Far'a,58055,2,215,false
23043,1400,false,false,23043,29668,Adil Abd Fari,58262,2,215,false
23043,1400,false,true,23043,29669,Abu-al-Abbas Adil Abdu,58059,2,215,false
23043,1400,false,true,23043,29670,Abu-al-Abbas Adil Abduh,58061,2,215,false
23043,1400,false,true,23043,29671,Amir Muminin,58062,2,215,false
23043,1400,false,true,23043,29672,Amir Muminen,58063,2,215,false
23043,1400,false,true,23043,29775,ADIL ABDAH FARI,58264,2,215,false
23043,1400,false,true,23043,29776,ADEL ABDUH FAREA'A,58265,2,215,false
23048,1403,true,false,23048,29690,Radwan Muhammad Husayn Ali,58105,1,215,false
23048,1400,false,false,23048,29693,Abu 'Abd al-Rahman,58111,2,215,false
23048,1400,false,false,23048,29694,Radwan,58113,2,215,false
23048,1400,false,false,23048,29695,Basil Muhsin Ahmad,58115,2,215,false
23048,1400,false,false,23048,29781,Radwan,58277,2,215,false
23049,1403,true,false,23049,29696,Khalid,58117,1,215,false
23049,1400,false,false,23049,29697,Khalid Abdallah Salah Ahmad Hussayn al-'Umari al-Marfadi,58119,2,215,false
23049,1400,false,false,23049,29698,Abu Anas,58121,2,215,false
23050,1403,true,false,23050,29699,Sayf Abdulrab Salem,58123,1,215,false
23050,1400,false,false,23050,29700,Sayf,58125,2,215,false
23050,1400,false,false,23050,29701,Sayf 'Abd-al-wali 'Abd-al-rub,58127,2,215,false
23050,1400,false,false,23050,29702,Sayf Husayn 'Abd-al-Rabb,58129,2,215,false
23050,1400,false,false,23050,29703,Sayf 'Abd-al-Rab Salim,58131,2,215,false
23050,1400,false,false,23050,29704,Sayf,58133,2,215,false
23050,1400,false,false,23050,29705,Saif,58135,2,215,false
23051,1403,true,false,23051,29706,Al Khayr Supermarket,58136,1,215,false
23051,1400,false,false,23051,29707,al-Khair Market,58137,2,215,false
23052,1403,true,false,23052,29708,Abu Sulayman,58139,1,215,false
23052,1400,false,false,23052,29709,Sulayman,58281,2,215,false
23052,1400,false,false,23052,29710,Muhammad Qan'an,58143,2,215,false
23052,1400,false,false,23052,29711,Muhammad Ahmed,58145,2,215,false
23052,1400,false,false,23052,29712,Nashwan,58147,2,215,false
23052,1400,false,false,23052,29713,Muhsin Ahmad Salah,58149,2,215,false
23052,1400,false,false,23052,29714,Mohsen Ahmed Saleh,58151,2,215,false
23052,1400,false,false,23052,29715,Nashwan,58283,2,215,false
23052,1400,false,false,23052,29716,Nashwan al-Adani,58285,2,215,false
23052,1400,false,true,23052,29717,Abu Usama,58157,2,215,false
23052,1400,false,false,23052,29718,Muhammad Salih Muhammad,58159,2,215,false
23052,1400,false,false,23052,29719,Abu Ma'ali,58161,2,215,false
23054,1403,true,false,23054,29726,Nashwan al-Wali,58175,1,215,false
23054,1400,false,false,23054,29727,Nishwan al-Wali,58177,2,215,false
23054,1400,false,false,23054,29783,Wali Nashwan,58287,2,215,false
23055,1403,true,false,23055,29729,Khalid Sa'id Ghabish,58181,1,215,false
23055,1400,false,false,23055,29784,Khalid Sa'id Ghubaysh,58289,2,215,false
23055,1400,false,true,23055,29785,Abu-Amr,58291,2,215,false
23056,1403,true,false,23056,29730,Bilal Ali Muhammad,58299,1,215,false
23056,1400,false,false,23056,29731,Bilal,58185,2,215,false
23056,1400,false,false,23056,29732,Bilal 'Ali,58187,2,215,false
23056,1400,false,true,23056,29733,Abu al-Walid,58188,2,215,false
23056,1400,false,true,23056,29734,Abu al-Waleed,58189,2,215,false
23056,1400,false,false,23056,29735,'Ali 'Abbad Muhammad,58191,2,215,false
23063,1403,true,false,23063,29755,Wuhan Sanjiang Import and Export Co. LTD,58236,1,215,false
23063,1400,false,false,23063,29756,Wuhan Sanjiang Imp. & Exp. Co. Ltd.,58237,2,215,false
23063,1400,false,true,23063,29757,WSIEC,58238,2,215,false
23063,1400,false,false,23063,29758,"Wuhan Longhua Weiye Industry and Trade Co., Ltd",58239,2,215,false
23064,1403,true,false,23064,29759,Shahid Alamolhoda Industries,58245,1,215,false
23064,1400,false,false,23064,29760,Shahid Alamolhoda Industry,58241,2,215,false
23064,1400,false,false,23064,29761,Shahid Alamolhoda,58242,2,215,false
23064,1400,false,true,23064,29786,SAI,58311,2,215,false
23065,1403,true,false,23065,29763,Rastafann Ertebat Engineering Company,58246,1,215,false
23065,1400,false,false,23065,29764,Rastafann,58247,2,215,false
23065,1400,false,false,23065,29765,Rastafan,58248,2,215,false
23065,1400,false,false,23065,29766,Rasstafann Co,58249,2,215,false
23066,1403,true,false,23066,29767,Fanamoj,58250,1,215,false
23066,1400,false,false,23066,29768,Fanavari Moudj Khavar Group,58251,2,215,false
23066,1400,false,false,23066,29769,Fana Moj,58252,2,215,false
23066,1400,false,false,23066,29770,Fanamoj Company,58253,2,215,false
23066,1400,false,false,23066,29771,Fanavari Moj Khavar Co.,58254,2,215,false
23066,1400,false,false,23066,29772,Fanavari Mowj Khavar,58255,2,215,false
23066,1400,false,false,23066,29773,Fana Mowj,58256,2,215,false
23066,1400,false,false,23066,29774,Fanavari Modj Khavar,58257,2,215,false
23083,1403,true,false,23083,29795,External Construction Bureau,58422,1,215,false
23083,1400,false,false,23083,29796,External Construction General Company,58352,2,215,false
23083,1400,false,false,23083,29817,External Construction Guidance Bureau,58396,2,215,false
23084,1403,true,false,23084,29797,Ch'olhyo'n Overseas Construction Company,58423,1,215,false
23085,1403,true,false,23085,29798,Military Security Command,58491,1,215,false
23085,1400,false,false,23085,29799,Military Security Bureau,58355,2,215,false
23085,1400,false,false,23085,29800,Korean People's Army Security Bureau,58356,2,215,false
23086,1403,true,false,23086,29801,Thae Chol,58480,1,215,false
23086,1400,false,false,23086,29802,Tae-Chol,58435,2,215,false
23086,1400,false,false,23086,29803,T'ae-Ch'o'l,58478,2,215,false
23087,1403,true,false,23087,29804,Yong Il,58482,1,215,false
23087,1400,false,false,23087,29805,Yo'ng Il,58367,2,215,false
23087,1400,false,false,23087,29806,Yong Il,58369,2,215,false
23088,1403,true,false,23088,29807,Kang Jin,58454,1,215,false
23088,1400,false,false,23088,29808,Kang-chin,58373,2,215,false
23089,1403,true,false,23089,29809,Sung Sop,58375,1,215,false
23089,1400,false,false,23089,29810,Su'ng-so'p,58377,2,215,false
23089,1400,false,false,23089,29811,Seung Sub,58379,2,215,false
23089,1400,false,false,23089,29812,Young Hyok,58381,2,215,false
23090,1403,true,false,23090,29813,Kyong-Chol,58490,1,215,false
23090,1400,false,false,23090,29814,Kyo'ng-ch'o'l,58385,2,215,false
23091,1403,true,false,23091,29815,Yong Su,58486,1,215,false
23092,1403,true,false,23092,29816,Min Chol,58476,1,215,false
23123,1403,true,false,23123,29875,Jesus,76417,1,215,false
23123,1400,false,true,23123,34984,El Chuy Gonzalez,67682,2,215,false
23124,1403,true,false,23124,29880,Ignacio,58706,2,215,false
23124,1400,false,true,23124,29879,Nacho Gonzalez,67635,2,215,false
23124,1400,false,false,23124,35007,Penuelas,86063,2,215,false
23125,1403,true,false,23125,29890,Wilfrido,76463,2,215,false
23125,1400,false,false,23125,39213,Wilfredo,76466,2,215,false
23126,1403,true,false,23126,29882,Sandra,58715,1,215,false
23127,1403,true,false,23127,29896,Elizabeth,58771,2,215,false
23128,1403,true,false,23128,29884,Eduardo,58721,1,215,false
23129,1403,true,false,23129,29885,Emilio,58724,1,215,false
23130,1403,true,false,23130,29886,Elieser,58730,1,215,false
23131,1403,true,false,23131,29887,Angel,58733,1,215,false
23132,1403,true,false,23132,29889,Alberto,58739,1,215,false
23133,1403,true,false,23133,29891,Enrique,58745,1,215,false
23135,1403,true,false,23135,29894,Isaias,58764,1,215,false
23143,1403,true,false,23143,29915,Reza,58846,1,215,false
23144,1403,true,false,23144,29916,Pardazesh Tasvir Rayan Co.,58847,1,215,false
23144,1400,false,false,23144,29917,Rayan Printing,58780,2,215,false
23144,1400,false,false,23144,29918,Rayan Image Processing Corporation,58781,2,215,false
23145,1403,true,false,23145,29919,Forent Technik GmbH,58844,1,215,false
23146,1403,true,false,23146,29920,Printing Trade Center GmbH,58848,1,215,false
23146,1400,false,false,23146,29921,PTC GmbH,58786,2,215,false
23147,1403,true,false,23147,29922,Mahmoud,58850,1,215,false
23147,1400,false,false,23147,29923,Mohsen,58790,2,215,false
23147,1400,false,false,23147,29924,Mahmud,58792,2,215,false
23147,1400,false,false,23147,29925,Mohsen,58794,2,215,false
23147,1400,false,false,23147,29926,Mohsen,58796,2,215,false
23147,1400,false,false,23147,29927,Mohsen,58798,2,215,false
23148,1403,true,false,23148,29928,Tejarat Almas Mobin Holding,58851,1,215,false
23148,1400,false,false,23148,29929,Almas Mobin Trading,58802,2,215,false
23149,1403,true,false,23149,29930,YUSONG SHIPPING CO,58807,1,215,false
23150,1403,true,false,23150,29931,WON SAN 2,58808,1,215,false
23151,1403,true,false,23151,29932,DAWN MARINE MANAGEMENT CO LTD,58809,1,215,false
23152,1403,true,false,23152,29933,KOREA DAEBONG SHIPPING CO,58836,1,215,false
23153,1403,true,false,23153,29934,KOREA RUNGRADO RYONGAK TRADING CO,58811,1,215,false
23154,1403,true,false,23154,29935,KOREA RUNGRADO SHIPPING CO,58835,1,215,false
23155,1403,true,false,23155,29936,ZA RYOK 2,58813,1,215,false
23156,1403,true,false,23156,29937,7-28,58814,1,215,false
23157,1403,true,false,23157,29938,YU SONG 12,58815,1,215,false
23158,1403,true,false,23158,29939,YU SONG 7,58816,1,215,false
23159,1403,true,false,23159,29940,JANG GYONG,58817,1,215,false
23160,1403,true,false,23160,29941,KUM SONG 3,58818,1,215,false
23161,1403,true,false,23161,29942,KUM SONG 5,58819,1,215,false
23162,1403,true,false,23162,29943,KUM SONG 7,58820,1,215,false
23163,1403,true,false,23163,29944,KUM UN SAN 3,58821,1,215,false
23164,1403,true,false,23164,29945,RAK RANG,58822,1,215,false
23165,1403,true,false,23165,29946,PU HUNG 1,58823,1,215,false
23166,1403,true,false,23166,29947,RUNG RA DO,58824,1,215,false
23167,1403,true,false,23167,29948,YANG GAK DO,58825,1,215,false
23168,1403,true,false,23168,29949,RUNG RA 1,58826,1,215,false
23169,1403,true,false,23169,29950,RUNG RA 2,58827,1,215,false
23170,1403,true,false,23170,29951,Sidong,58829,1,215,false
23171,1403,true,false,23171,29952,"Dandong Dongyuan Industrial Co., Ltd.",58830,1,215,false
23171,1400,false,false,23171,29953,"Dandong Dongyuan Industry Co., Ltd.",58831,2,215,false
23171,1400,false,false,23171,29954,DANDONG DONGYUAN INDUSTRIAL CO.,58832,2,215,false
23172,1403,true,false,23172,29955,Eljeet,58834,1,215,false
23172,1400,false,false,23172,35385,Eljeet,68412,2,215,false
23173,1403,true,false,23173,29956,MARITIME ADMINISTRATION OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,58879,1,215,false
23173,1400,false,false,23173,29957,Maritime Administration Bureau,58838,2,215,false
23174,1403,true,false,23174,29958,MINISTRY OF LAND AND MARITIME TRANSPORTATION OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,58880,1,215,false
23174,1400,false,false,23174,29959,MINISTRY OF LAND AND MARINE TRANSPORT,58841,2,215,false
23175,1403,true,false,23175,29960,"Dandong Kehua Economy & Trade Co., Ltd.",58852,1,215,false
23175,1400,false,false,23175,29961,Dandong Kehua Economic And Trade Co. Ltd.,58881,2,215,false
23176,1403,true,false,23176,29962,"Dandong Xianghe Trading Co., Ltd.",58854,1,215,false
23176,1400,false,false,23176,29963,DanDong XiangHE trading LTD. CO,58855,2,215,false
23176,1400,false,false,23176,29964,"Xianghe Trade Co., Ltd.",58856,2,215,false
23176,1400,false,false,23176,29967,Dandong Xianghe Trading Corporation,58860,2,215,false
23177,1403,true,false,23177,29965,Dandong Hongda Trade Co. Ltd.,58857,1,215,false
23178,1403,true,false,23178,29968,Korea South-South Cooperation Corporation,58878,1,215,false
23178,1400,false,false,23178,29969,NAM NAM GENERAL CORPORATION,58862,2,215,false
23178,1400,false,false,23178,29970,NAM-NAM (SOUTH-SOUTH) COOPERATIVE GENERAL COMPANY,58863,2,215,false
23183,1403,true,false,23183,29975,Korea Kumbyol Trading Company,58871,1,215,false
23183,1400,false,false,23183,29976,Kumbyol Trading,58872,2,215,false
23183,1400,false,false,23183,29977,Kumbyol Trading Company of North Korean Workers' Party,58873,2,215,false
23184,1403,true,false,23184,29978,Kang Song 1,58874,1,215,false
23185,1403,true,false,23185,29979,Ku Bong Ryong,58875,1,215,false
23186,1403,true,false,23186,29980,Rye Song Gang 1,58876,1,215,false
23187,1403,true,false,23187,29981,So Baek San,58877,1,215,false
23189,1403,true,false,23189,29985,Darren,58886,1,215,false
23193,1403,true,false,23193,29992,Gordon,58894,1,215,false
23194,1403,true,false,23194,29993,Fahmi,58898,1,215,false
23194,1400,false,false,23194,29994,Fehmi Abu Zaid Salem,58900,2,215,false
23194,1400,false,false,23194,29995,Fahmi Mousa Saleem,58902,2,215,false
23194,1400,false,true,23194,29996,King of Zawarah,61576,2,215,false
23194,1400,false,true,23194,29997,Fahmi Slim,61575,2,215,false
23194,1400,false,false,23194,29998,Fahmi,58906,2,215,false
23194,1400,false,false,23194,31219,al Idrisi Fehmi Abu Zaid,61389,2,215,false
23195,1403,true,false,23195,29999,Ahmed Ibrahim Hassan Ahmed,58910,1,215,false
23195,1400,false,false,23195,30000,Ahmed Ibrahim Hassan,58912,2,215,false
23195,1400,false,false,23195,30001,Ahmed Ibrahim Hassab,58914,2,215,false
23195,1400,false,false,23195,30002,Ahmed Conami,58916,2,215,false
23195,1400,false,false,23195,31220,Ahmed,61391,2,215,false
23203,1403,true,false,23203,30015,PETROPLUS LTD,58931,1,215,false
23203,1400,false,false,23203,30016,Petro Plus Limited,58932,2,215,false
23203,1401,false,false,23203,30017,Tiko Tiko Ltd.,58933,2,215,false
23204,1403,true,false,23204,30018,Porticello Restaurant,64016,1,215,false
23204,1401,false,false,23204,32656,SCOGLITTI RESTAURANT,64015,2,215,false
23205,1403,true,false,23205,30019,The Business Centre Ltd.,58935,1,215,false
23205,1400,false,false,23205,30020,The Business Centre Limited,58936,2,215,false
23206,1403,true,false,23206,30021,INOVEST LIMITED,58937,1,215,false
23206,1401,false,false,23206,30022,Leisure Holidays Limited,58938,2,215,false
23207,1403,true,false,23207,30023,Tiuboda Oil and Gas Services,58939,1,215,false
23207,1400,false,false,23207,30024,Tiuboda Oil and Gas Services LLC,58940,2,215,false
23207,1400,false,false,23207,30025,Tiuboda Oil Services Limited,58941,2,215,false
23208,1403,true,false,23208,30026,KB Lines Limited,58942,1,215,false
23208,1400,false,false,23208,30027,KB Lines Ltd.,58943,2,215,false
23209,1403,true,false,23209,30028,Ibrahim,58948,1,215,false
23209,1400,false,false,23209,30029,Abdullah,58950,2,215,false
23209,1400,false,false,23209,30030,Abdulla,58952,2,215,false
23209,1400,false,false,23209,30031,William,58955,2,215,false
23211,1403,true,false,23211,30036,Ministry of Crude Oil Industry,59480,1,215,false
23211,1400,false,false,23211,30037,Crude Oil Industry Ministry,58987,2,215,false
23211,1400,false,false,23211,30039,Ministry of Crude Oil,59481,2,215,false
23211,1400,false,false,23211,30040,General Bureau of Petroleum Industry,58991,2,215,false
23212,1403,true,false,23212,30038,Kyong Thaek,67704,1,215,false
23212,1400,false,false,23212,30041,Kyo'ng-t'aek,58993,2,215,false
23213,1403,true,false,23213,30042,Ryong Hae,67765,1,215,false
23213,1400,false,false,23213,30043,Ryong-hae,59048,2,215,false
23214,1403,true,false,23214,30044,Jong Sik,59772,1,215,false
23214,1400,false,false,23214,30045,Cho'ng-sik,59000,2,215,false
23215,1403,true,false,23215,30046,Pyong Chol,59778,1,215,false
23215,1400,false,false,23215,30047,Pyo'ng-ch'o'l,59046,2,215,false
23223,1403,true,false,23223,30055,Thieves-in-Law,59051,1,215,false
23223,1400,false,false,23223,30056,Thieves-within-the-Law,59052,2,215,false
23223,1400,false,false,23223,30057,Thieves Professing the Code,59053,2,215,false
23223,1400,false,false,23223,30058,Thief-in-Law,59054,2,215,false
23223,1400,false,false,23223,30059,Vory v Zakonye,59055,2,215,false
23223,1400,false,false,23223,30060,Vory-v-Zakone,59056,2,215,false
23223,1400,false,false,23223,30061,Vory v Zakoni,59057,2,215,false
23223,1400,false,false,23223,30062,Vor v Zakonye,59058,2,215,false
23223,1400,false,false,23223,30092,ВОР В ЗАКОНЕ,59108,2,220,false
23223,1400,false,false,23223,30064,Vor-Zakonnik,59060,2,215,false
23223,1400,false,false,23223,30065,Kanonieri Kurdebi,59061,2,215,false
23223,1400,false,false,23223,30066,Kanonieri Qurdebi,59062,2,215,false
23223,1400,false,false,23223,30067,Kanonieri Qurdi,59063,2,215,false
23223,1400,false,false,23223,30068,Ramkiani Qurdi,59064,2,215,false
23223,1400,false,false,23223,30069,Ramkiani Qurdebi,59065,2,215,false
23223,1400,false,false,23223,30070,Sinie,59066,2,215,false
23223,1400,false,false,23223,30090,ЗАКОННИК,59106,2,220,false
23224,1403,true,false,23224,30082,娜,59092,2,501,false
23225,1403,true,false,23225,30084,业有,59096,2,501,false
23226,1403,true,false,23226,30080,翠英,59087,2,502,false
23227,1403,true,false,23227,30089,克平,59105,2,502,false
23229,1403,true,false,23229,30100,ВИКТОРОВИЧ,59135,2,220,false
23229,1400,false,false,23229,30095,Yuriy,59127,2,215,false
23229,1400,false,false,23229,30096,Yury,59129,2,215,false
23229,1400,false,true,23229,30097,Vladimir Biliy,59130,2,215,false
23229,1400,false,true,23229,30098,Volodymyr Bilyy,59131,2,215,false
23229,1400,false,true,23229,30101,ПИЧУГА,59136,2,220,false
23230,1403,true,false,23230,30128,ТУРСУНОВИЧ,59191,2,220,false
23230,1400,false,false,23230,30103,Tursunovich,59142,2,215,false
23230,1400,false,false,23230,30104,Tursonovich,59145,2,215,false
23230,1400,false,false,23230,30105,Ursulovich,59148,2,215,false
23230,1400,false,false,23230,30106,Alimzan,59150,2,215,false
23230,1400,false,false,23230,30107,Alimkan,59398,2,215,false
23230,1400,false,false,23230,30108,Alimkhan,59154,2,215,false
23230,1400,false,false,23230,30109,Alimjan,59156,2,215,false
23230,1400,false,false,23230,30110,Alinjan,59158,2,215,false
23230,1400,false,false,23230,30111,Alim-Jean,59160,2,215,false
23230,1400,false,false,23230,30112,Alimajan,59162,2,215,false
23230,1400,false,false,23230,30113,Alizam,59164,2,215,false
23230,1400,false,false,23230,30114,Alizman,59166,2,215,false
23230,1400,false,false,23230,30115,Alinkhan,59168,2,215,false
23230,1400,false,false,23230,30116,Alinkhan,59170,2,215,false
23230,1400,false,false,23230,30117,Alinkhan,59172,2,215,false
23230,1400,false,true,23230,30118,A.,59705,2,215,false
23230,1400,false,false,23230,30119,Olimjon,59176,2,215,false
23230,1400,false,true,23230,30120,Taivanchik,59177,2,215,false
23230,1400,false,true,23230,30121,Taiwanchik,59178,2,215,false
23230,1400,false,true,23230,30122,Tayvanchik,59179,2,215,false
23230,1400,false,true,23230,30123,Tayvanik,59180,2,215,false
23230,1400,false,true,23230,30124,Alik Tayvanchik,59181,2,215,false
23230,1400,false,true,23230,30125,Little Taiwanese,59182,2,215,false
23231,1403,true,false,23231,30126,Myong Hun,60527,1,215,false
23231,1400,false,false,23231,30537,Myo'ng-hun,60017,2,215,false
23232,1403,true,false,23232,30127,Il Hwan,60813,1,215,false
23232,1400,false,false,23232,30566,Il-hwan,60093,2,215,false
23243,1403,true,false,23243,30167,АНАТОЛЬЕВИЧ,59293,2,220,false
23243,1400,false,false,23243,30143,Anatolievich,59243,2,215,false
23243,1400,false,false,23243,30144,Vladimir,59245,2,215,false
23243,1400,false,false,23243,30145,Vladimir,59247,2,215,false
23243,1400,false,false,23243,30146,Vladimir,59249,2,215,false
23243,1400,false,false,23243,30147,Vladimir,59251,2,215,false
23243,1400,false,false,23243,30148,Vladimir,59253,2,215,false
23243,1400,false,false,23243,30149,Vladimir,59255,2,215,false
23243,1400,false,false,23243,30150,Vladimir,59257,2,215,false
23243,1400,false,false,23243,30151,Vladimir,59259,2,215,false
23243,1400,false,false,23243,30152,Volodya,59261,2,215,false
23243,1400,false,false,23243,30153,Anatoly,59263,2,215,false
23243,1400,false,false,23243,30154,Anatoly,59265,2,215,false
23243,1400,false,false,23243,30155,Anatolievich,59267,2,215,false
23243,1400,false,false,23243,30156,Wladimir,59269,2,215,false
